Dist_Name,Year,State_Name,RICE_AREA_(1000_ha),RICE_PRODUCTION_(1000_tons),RICE_YIELD_(Kg_per_ha),WHEAT_AREA_(1000_ha),WHEAT_PRODUCTION_(1000_tons),WHEAT_YIELD_(Kg_per_ha),OILSEEDS_AREA_(1000_ha),OILSEEDS_PRODUCTION_(1000_tons),OILSEEDS_YIELD_(Kg_per_ha),MAIZE_AREA_(1000_ha),MAIZE_PRODUCTION_(1000_tons),MAIZE_YIELD_(Kg_per_ha),COTTON_AREA_(1000_ha),COTTON_PRODUCTION_(1000_tons),COTTON_YIELD_(Kg_per_ha),GROUNDNUT_AREA_(1000_ha),GROUNDNUT_PRODUCTION_(1000_tons),GROUNDNUT_YIELD_(Kg_per_ha),SUNFLOWER_AREA_(1000_ha),SUNFLOWER_PRODUCTION_(1000_tons),SUNFLOWER_YIELD_(Kg_per_ha),SUGARCANE_AREA_(1000_ha),SUGARCANE_PRODUCTION_(1000_tons),SUGARCANE_YIELD_(Kg_per_ha),PEARL_MILLET_AREA_(1000_ha),PEARL_MILLET_PRODUCTION_(1000_tons),PEARL_MILLET_YIELD_(Kg_per_ha),FINGER_MILLET_AREA_(1000_ha),FINGER_MILLET_PRODUCTION_(1000_tons),FINGER_MILLET_YIELD_(Kg_per_ha),SOYABEAN_AREA_(1000_ha),SOYABEAN_PRODUCTION_(1000_tons),SOYABEAN_YIELD_(Kg_per_ha),KHARIF_SORGHUM_AREA_(1000_ha),KHARIF_SORGHUM_PRODUCTION_(1000_tons),KHARIF_SORGHUM_YIELD_(Kg_per_ha),RABI_SORGHUM_AREA_(1000_ha),RABI_SORGHUM_PRODUCTION_(1000_tons),RABI_SORGHUM_YIELD_(Kg_per_ha)
Bahraich,1970,Uttar Pradesh,162.6,121.1,744.77,146.8,136.0,926.43,23.98,-1.0,-1.0,146.6,110.4,753.07,0.0,0.0,0.0,5.3,3.0,566.04,0.0,0.0,0.0,6.0,22.0,3666.67,0.8,0.8,1000.0,0.9,0.5,555.56,0.0,0.0,0.0,0.6,0.4,666.67,0.0,0.0,0.0
Bahraich,1971,Uttar Pradesh,181.4,84.2,464.17,146.0,118.5,811.64,22.74,-1.0,-1.0,143.2,15.6,108.94,0.0,0.0,0.0,4.9,2.1,428.57,0.0,0.0,0.0,5.9,17.4,2949.15,0.6,0.3,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,500.0,0.0,0.0,0.0
Bahraich,1972,Uttar Pradesh,172.3,96.5,560.07,147.6,121.8,825.2,23.55,-1.0,-1.0,145.4,107.2,737.28,0.0,0.0,0.0,5.6,2.9,517.86,0.0,0.0,0.0,5.4,19.9,3685.19,0.8,0.9,1125.0,0.6,0.4,666.67,0.0,0.0,0.0,0.8,0.6,750.0,0.0,0.0,0.0
Bahraich,1973,Uttar Pradesh,117.6,117.6,1000.0,145.7,98.9,678.79,24.11,-1.0,-1.0,143.1,60.9,425.58,0.0,0.0,0.0,6.2,5.0,806.45,0.0,0.0,0.0,6.6,23.8,3606.06,0.6,0.6,1000.0,0.6,0.3,500.0,0.0,0.0,0.0,0.8,0.5,625.0,0.0,0.0,0.0
Bahraich,1974,Uttar Pradesh,184.2,90.7,492.4,132.4,83.3,629.15,27.54,-1.0,-1.0,124.5,49.3,395.98,0.0,0.0,0.0,10.3,8.7,844.66,0.0,0.0,0.0,8.0,29.1,3637.5,0.5,0.5,1000.0,0.2,0.6,3000.0,0.0,0.0,0.0,0.8,0.6,750.0,0.0,0.0,0.0
Bahraich,1975,Uttar Pradesh,191.9,163.6,852.53,153.3,143.9,938.68,26.84,-1.0,-1.0,116.6,24.7,211.84,0.0,0.0,0.0,10.3,8.7,844.66,0.0,0.0,0.0,8.0,29.1,3637.5,0.6,0.6,1000.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.3,600.0,0.0,0.0,0.0
Bahraich,1976,Uttar Pradesh,197.0,113.7,577.16,153.3,125.5,818.66,25.39,-1.0,-1.0,120.7,103.1,854.18,0.0,0.0,0.0,10.0,6.0,600.0,0.0,0.0,0.0,4.9,18.3,3734.69,0.7,1.1,1571.43,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.7,875.0,0.0,0.0,0.0
Bahraich,1977,Uttar Pradesh,205.0,107.4,523.9,154.8,152.4,984.5,28.07,-1.0,-1.0,117.6,112.7,958.33,0.0,0.0,0.0,9.8,7.3,744.9,0.0,0.0,0.0,5.0,19.5,3900.0,0.5,0.8,1600.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.7,1000.0,0.0,0.0,0.0
Bahraich,1978,Uttar Pradesh,220.1,151.2,686.96,171.7,189.2,1101.92,32.42,-1.0,-1.0,114.3,52.9,462.82,0.0,0.0,0.0,11.1,6.2,558.56,0.0,0.0,0.0,5.5,19.4,3527.27,0.4,0.3,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,857.14,0.0,0.0,0.0
Bahraich,1979,Uttar Pradesh,225.3,72.6,322.24,180.1,156.8,870.63,23.94,6.7,279.87,112.5,64.6,574.22,0.0,0.0,0.0,9.9,3.8,383.84,0.0,0.0,0.0,4.8,13.3,2770.83,0.3,0.1,333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,666.67,0.0,0.0,0.0
Bahraich,1980,Uttar Pradesh,224.0,107.9,481.7,192.0,221.9,1155.73,29.93,-1.0,-1.0,116.5,43.0,369.1,0.0,0.0,0.0,8.5,5.8,682.35,0.1,0.0,0.0,4.5,17.1,3800.0,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,555.56,0.0,0.0,0.0
Bahraich,1981,Uttar Pradesh,232.1,142.7,614.82,195.4,250.1,1279.94,31.84,15.77,495.29,116.9,23.4,200.17,0.0,0.0,0.0,9.1,5.8,637.36,0.1,0.0,0.0,5.7,25.5,4473.68,0.7,0.5,714.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,600.0,0.0,0.0,0.0
Bahraich,1982,Uttar Pradesh,218.2,123.2,564.62,196.0,267.6,1365.31,25.94,10.38,400.15,111.3,47.4,425.88,0.0,0.0,0.0,9.6,5.9,614.58,0.1,0.0,0.0,8.4,34.2,4071.43,0.3,0.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.6,666.67,0.0,0.0,0.0
Bahraich,1983,Uttar Pradesh,213.5,140.3,657.14,198.2,260.4,1313.82,26.21,12.69,484.17,116.8,57.4,491.44,0.0,0.0,0.0,9.0,5.8,644.44,0.0,0.0,0.0,8.2,28.6,3487.8,0.2,0.3,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.9,1125.0,0.0,0.0,0.0
Bahraich,1984,Uttar Pradesh,234.0,242.9,1038.03,189.1,263.8,1395.03,24.9,9.33,374.7,94.7,39.8,420.27,0.0,0.0,0.0,8.0,4.4,550.0,0.0,0.0,0.0,7.2,21.5,2986.11,0.2,0.3,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.4,1555.56,0.0,0.0,0.0
Bahraich,1985,Uttar Pradesh,237.8,235.4,989.91,189.9,289.0,1521.85,25.01,10.42,416.63,101.3,63.3,624.88,0.0,0.0,0.0,7.1,5.6,788.73,0.0,0.0,0.0,7.0,25.3,3614.29,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,714.29,0.0,0.0,0.0
Bahraich,1986,Uttar Pradesh,199.0,71.4,358.79,175.8,249.1,1416.95,19.17,7.3,380.8,101.9,68.5,672.23,0.0,0.0,0.0,6.6,5.3,803.03,0.0,0.0,0.0,10.5,45.3,4314.29,0.2,0.2,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1000.0,0.0,0.0,0.0
Bahraich,1987,Uttar Pradesh,225.3,138.4,614.29,188.9,281.4,1489.68,18.48,7.84,424.24,129.3,124.8,965.2,0.0,0.0,0.0,4.9,2.8,571.43,0.0,0.0,0.0,13.2,53.2,4030.3,0.4,0.3,750.0,0.1,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1000.0,0.0,0.0,0.0
Bahraich,1988,Uttar Pradesh,227.7,225.4,989.9,191.2,371.1,1940.9,18.09,8.69,480.38,135.7,90.6,667.65,0.0,0.0,0.0,4.0,2.6,650.0,0.0,0.0,0.0,13.8,50.4,3652.17,0.3,0.2,666.67,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1000.0,0.0,0.0,0.0
Bahraich,1989,Uttar Pradesh,247.9,299.3,1207.34,204.7,332.4,1623.84,22.47,11.91,530.04,146.5,188.6,1287.37,0.0,0.0,0.0,4.4,3.9,886.36,0.0,0.0,0.0,12.4,46.9,3782.26,0.3,0.4,1333.33,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.4,1076.92,0.0,0.0,0.0
Bahraich,1990,Uttar Pradesh,238.43,336.81,1412.62,199.46,391.86,1964.6,20.6,10.82,525.24,118.63,124.29,1047.71,0.0,0.0,0.0,4.25,2.91,684.71,0.02,0.01,500.0,13.13,62.85,4786.75,0.2,0.18,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.0,1075.27,0.0,0.0,0.0
Bahraich,1991,Uttar Pradesh,208.09,232.12,1115.48,191.72,328.87,1715.37,23.8,14.27,599.58,128.21,103.94,810.7,0.0,0.0,0.0,3.15,1.74,552.38,0.18,0.18,1000.0,14.67,64.16,4373.55,0.25,0.2,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.96,897.2,0.0,0.0,0.0
Bahraich,1992,Uttar Pradesh,200.57,261.1,1301.79,196.91,339.44,1723.83,20.02,11.22,560.44,139.2,152.43,1095.04,0.0,0.0,0.0,3.19,4.06,1272.73,0.21,0.23,1095.24,14.82,64.69,4365.05,0.27,0.26,962.96,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.87,713.11,0.0,0.0,0.0
Bahraich,1993,Uttar Pradesh,205.37,331.17,1612.55,193.66,394.68,2038.0,20.33,10.39,511.07,138.8,110.62,796.97,0.0,0.0,0.0,0.01,0.0,0.0,0.17,0.19,1117.65,14.1,64.8,4595.74,0.24,0.28,1166.67,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.89,1289.86,0.0,0.0,0.0
Bahraich,1994,Uttar Pradesh,208.25,253.54,1217.48,198.53,387.07,1949.68,19.41,11.5,592.48,139.61,126.2,903.95,0.0,0.0,0.0,3.25,2.69,827.69,0.17,0.09,529.41,14.01,71.74,5120.63,0.24,0.26,1083.33,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.58,892.31,0.0,0.0,0.0
Bahraich,1995,Uttar Pradesh,200.99,267.15,1329.17,200.42,390.07,1946.26,19.57,13.52,690.85,146.55,101.77,694.44,0.0,0.0,0.0,3.22,2.5,776.4,0.17,0.21,1235.29,15.53,75.81,4881.52,0.27,0.32,1185.19,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.47,1386.79,0.0,0.0,0.0
Bahraich,1996,Uttar Pradesh,189.96,317.21,1669.88,201.71,450.08,2231.32,20.98,15.65,745.95,153.35,136.81,892.14,0.0,0.0,0.0,3.17,2.92,921.14,0.18,0.26,1444.44,15.05,68.68,4563.46,0.31,0.26,838.71,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.97,815.13,0.0,0.0,0.0
Bahraich,1997,Uttar Pradesh,192.91,305.28,1582.5,202.05,421.51,2086.17,17.37,8.59,494.53,108.97,96.8,888.32,0.0,0.0,0.0,2.15,1.72,800.0,0.13,0.18,1384.62,14.47,70.65,4882.52,0.33,0.58,1757.58,0.0,0.0,0.0,0.03,0.03,1000.0,0.64,0.72,1125.0,0.0,0.0,0.0
Bahraich,1998,Uttar Pradesh,191.69,318.0,1658.93,201.52,428.49,2126.29,17.44,10.88,623.85,116.2,52.62,452.84,0.0,0.0,0.0,1.83,1.52,830.6,0.11,0.13,1181.82,17.03,72.24,4241.93,0.29,0.44,1517.24,0.0,0.0,0.0,0.03,0.01,333.33,0.63,0.56,888.89,0.0,0.0,0.0
Bahraich,1999,Uttar Pradesh,194.96,341.51,1751.69,209.96,512.87,2442.7,19.39,12.7,654.98,117.78,112.56,955.68,0.0,0.0,0.0,1.95,2.28,1169.23,0.09,0.12,1333.33,19.79,100.21,5063.67,0.3,0.51,1700.0,0.0,0.0,0.0,0.02,0.02,1000.0,0.57,0.39,684.21,0.0,0.0,0.0
Bahraich,2000,Uttar Pradesh,199.57,363.42,1821.02,213.45,486.16,2277.63,20.57,14.31,695.67,117.03,101.77,869.61,0.0,0.0,0.0,1.98,2.56,1292.93,0.09,0.1,1111.11,21.31,105.02,4928.2,0.32,0.55,1718.75,0.0,0.0,0.0,0.02,0.01,500.0,0.54,0.67,1240.74,0.0,0.0,0.0
Bahraich,2001,Uttar Pradesh,225.67,441.36,1955.78,216.58,538.68,2487.21,14.84,10.27,692.05,119.24,135.71,1138.12,0.0,0.0,0.0,2.2,2.35,1068.18,0.09,0.16,1777.78,24.7,134.25,5435.22,0.32,0.52,1625.0,0.0,0.0,0.0,0.01,0.01,1000.0,0.62,0.73,1177.42,0.0,0.0,0.0
Bahraich,2002,Uttar Pradesh,225.85,286.82,1269.96,218.7,519.56,2375.67,14.8,8.04,543.24,114.04,129.49,1135.48,0.0,0.0,0.0,2.44,1.69,692.62,0.0,0.0,0.0,27.31,138.47,5070.3,0.08,0.13,1625.0,0.06,0.09,1500.0,0.01,0.0,0.0,0.19,0.22,1157.89,0.0,0.0,0.0
Bahraich,2003,Uttar Pradesh,222.74,417.6,1874.83,212.97,580.6,2726.21,12.82,8.19,638.85,110.93,128.78,1160.91,0.0,0.0,0.0,1.95,1.4,717.95,0.0,0.01,0.0,21.79,99.07,4546.58,0.1,0.14,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.25,1190.48,0.0,0.0,0.0
Bahraich,2004,Uttar Pradesh,215.81,379.19,1757.05,213.18,514.65,2414.16,13.06,8.04,615.62,108.97,133.08,1221.25,0.0,0.0,0.0,2.09,1.41,674.64,0.01,0.02,2000.0,21.39,110.7,5175.32,0.02,0.02,1000.0,0.0,0.0,0.0,0.06,0.02,333.33,0.12,0.12,1000.0,0.0,0.0,0.0
Bahraich,2005,Uttar Pradesh,231.16,430.92,1864.16,214.87,509.17,2369.67,12.28,11.01,896.58,113.22,120.48,1064.12,0.0,0.0,0.0,1.72,2.21,1284.88,0.01,0.01,1000.0,23.68,118.59,5008.02,0.03,0.06,2000.0,0.0,0.0,0.0,0.06,0.05,833.33,0.16,0.19,1187.5,0.0,0.0,0.0
Bahraich,2006,Uttar Pradesh,230.95,369.9,1601.65,215.42,568.45,2638.8,11.35,9.08,800.0,109.27,108.67,994.51,0.0,0.0,0.0,1.67,1.25,748.5,0.01,0.02,2000.0,24.35,144.0,5913.76,0.05,0.08,1600.0,0.0,0.0,0.0,0.05,0.05,1000.0,0.15,0.15,1000.0,0.0,0.0,0.0
Bahraich,2007,Uttar Pradesh,229.99,425.01,1847.95,216.42,567.37,2621.62,12.0,9.43,785.83,98.56,104.68,1062.09,0.0,0.0,0.0,1.66,0.96,578.31,0.02,0.02,1000.0,24.9,134.09,5385.14,0.01,0.03,3000.0,0.0,0.0,0.0,0.06,0.04,666.67,0.1,0.1,1000.0,0.0,0.0,0.0
Bahraich,2008,Uttar Pradesh,229.59,475.7,2071.95,215.77,581.66,2695.74,11.85,9.06,764.56,89.71,87.5,975.37,0.0,0.0,0.0,1.54,1.13,733.77,0.01,0.03,3000.0,29.7,130.62,4397.98,0.01,0.02,2000.0,0.0,0.0,0.0,0.05,0.05,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahraich,2009,Uttar Pradesh,230.87,474.45,2055.05,220.61,578.92,2624.18,12.9,8.84,685.27,96.34,100.41,1042.25,0.0,0.0,0.0,1.86,1.22,655.91,0.0,0.0,0.0,27.24,129.81,4765.42,0.02,0.03,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahraich,2010,Uttar Pradesh,235.85,475.82,2017.47,223.9,636.22,2841.54,12.52,9.23,737.22,93.82,102.73,1094.97,0.0,0.0,0.0,1.86,1.84,989.25,0.02,0.03,1500.0,27.5,143.5,5218.18,0.03,0.05,1666.67,0.0,0.0,0.0,0.05,0.07,1400.0,0.17,0.19,1117.65,0.0,0.0,0.0
Bahraich,2011,Uttar Pradesh,235.19,491.18,2088.44,222.77,676.95,3038.78,12.51,8.51,680.26,90.59,105.59,1165.58,0.03,0.01,333.33,1.81,1.79,988.95,0.0,0.0,0.0,27.39,168.59,6155.17,0.02,0.04,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.19,1117.65,0.0,0.0,0.0
Bahraich,2012,Uttar Pradesh,232.68,544.28,2339.18,223.94,627.16,2800.57,12.06,8.75,725.54,90.12,110.97,1231.36,0.0,0.0,0.0,1.7,1.68,988.24,0.02,0.01,500.0,31.46,170.64,5424.03,0.02,0.04,2000.0,0.0,0.0,0.0,0.05,0.08,1600.0,0.15,0.19,1266.67,0.0,0.0,0.0
Bahraich,2013,Uttar Pradesh,234.37,531.06,2265.9,238.76,759.17,3179.64,12.77,8.46,662.49,94.45,121.46,1285.97,0.0,0.0,0.0,1.77,1.58,892.66,0.0,0.0,0.0,31.23,173.68,5561.32,0.02,0.05,2500.0,0.0,0.0,0.0,0.05,0.03,600.0,0.2,0.2,1000.0,0.0,0.0,0.0
Bahraich,2014,Uttar Pradesh,245.2,541.57,2208.69,234.04,576.51,2463.3,0.0,0.0,0.0,80.62,99.4,1232.94,0.0,0.0,0.0,1.7,1.47,864.71,0.01,0.02,2000.0,45.42,258.55,5692.43,0.03,0.06,2000.0,0.0,0.0,0.0,0.05,0.04,800.0,0.1,0.1,1000.0,0.0,0.0,0.0
Bahraich,2015,Uttar Pradesh,240.68,458.91,1906.72,253.29,673.65,2659.6,0.0,0.0,0.0,62.53,71.88,1149.53,0.0,0.0,0.0,1.1,0.74,672.73,0.02,0.03,1500.0,55.9,327.2,5852.93,0.01,0.01,1000.0,0.0,0.0,0.0,0.0,0.0,250.0,0.02,0.02,1000.0,0.0,0.0,0.0
Bahraich,2016,Uttar Pradesh,231.43,548.93,2371.89,230.5,717.42,3112.5,0.0,0.0,0.0,100.5,138.9,1382.05,0.0,0.0,0.0,1.64,1.49,903.89,0.02,0.02,1176.47,29.98,191.62,6392.37,0.02,0.03,1888.89,0.0,0.0,0.0,0.05,0.03,666.67,0.08,0.08,1065.79,0.0,0.0,0.0
Bahraich,2017,Uttar Pradesh,239.92,612.52,2553.03,236.37,850.34,3597.53,0.0,0.0,0.0,92.37,154.36,1671.19,0.0,0.0,0.0,1.86,1.88,1012.92,0.0,0.0,0.0,30.6,216.28,7068.55,0.02,0.05,1916.67,0.0,0.0,0.0,0.05,0.04,784.31,0.05,0.07,1240.74,0.0,0.0,0.0
Sultanpur,1966,Uttar Pradesh,136.3,69.6,510.64,48.7,41.3,848.05,0.36,-1.0,-1.0,4.1,4.4,1073.17,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10.2,25.6,2509.8,2.2,1.5,681.82,0.9,0.4,444.44,0.0,0.0,0.0,14.3,6.9,482.52,0.0,0.0,0.0
Sultanpur,1967,Uttar Pradesh,134.6,85.9,638.19,50.4,49.2,976.19,0.44,-1.0,-1.0,6.4,4.1,640.63,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.9,26.1,2932.58,2.3,2.1,913.04,1.1,0.7,636.36,0.0,0.0,0.0,14.8,8.2,554.05,0.0,0.0,0.0
Sultanpur,1968,Uttar Pradesh,134.5,69.6,517.47,51.8,51.8,1000.0,0.41,-1.0,-1.0,6.5,4.9,753.85,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,9.0,29.8,3311.11,2.3,1.5,652.17,1.0,0.6,600.0,0.0,0.0,0.0,15.1,6.9,456.95,0.0,0.0,0.0
Sultanpur,1969,Uttar Pradesh,135.9,96.1,707.14,54.7,41.7,762.34,0.41,-1.0,-1.0,6.4,4.2,656.25,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.9,28.7,3224.72,2.4,1.7,708.33,1.1,0.7,636.36,0.0,0.0,0.0,15.0,8.6,573.33,0.0,0.0,0.0
Sultanpur,1970,Uttar Pradesh,136.8,106.9,781.43,57.0,68.5,1201.75,0.38,-1.0,-1.0,6.5,5.3,815.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,39.0,4148.94,2.8,2.6,928.57,0.9,0.5,555.56,0.0,0.0,0.0,14.7,7.4,503.4,0.0,0.0,0.0
Sultanpur,1971,Uttar Pradesh,150.9,138.4,917.16,59.0,80.8,1369.49,0.45,-1.0,-1.0,11.7,1.2,102.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,37.4,3116.67,2.8,1.2,428.57,0.8,0.4,500.0,0.0,0.0,0.0,19.0,9.8,515.79,0.0,0.0,0.0
Sultanpur,1972,Uttar Pradesh,128.2,76.5,596.72,56.0,58.3,1041.07,0.37,-1.0,-1.0,6.4,3.8,593.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,25.5,2712.77,2.7,2.9,1074.07,0.9,0.6,666.67,0.0,0.0,0.0,14.7,11.9,809.52,0.0,0.0,0.0
Sultanpur,1973,Uttar Pradesh,126.5,88.7,701.19,56.4,67.4,1195.04,0.46,-1.0,-1.0,6.4,1.9,296.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,30.4,3134.02,0.6,2.3,3833.33,0.9,0.5,555.56,0.0,0.0,0.0,14.7,9.1,619.05,0.0,0.0,0.0
Sultanpur,1974,Uttar Pradesh,133.8,87.2,651.72,57.0,67.3,1180.7,0.51,-1.0,-1.0,6.8,3.8,558.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,29.8,3104.17,2.4,2.6,1083.33,0.9,0.5,555.56,0.0,0.0,0.0,14.5,8.0,551.72,0.0,0.0,0.0
Sultanpur,1975,Uttar Pradesh,135.2,103.0,761.83,69.1,78.1,1130.25,0.53,-1.0,-1.0,7.3,1.8,246.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,29.8,3104.17,2.3,2.5,1086.96,0.9,0.6,666.67,0.0,0.0,0.0,13.3,6.8,511.28,0.0,0.0,0.0
Sultanpur,1976,Uttar Pradesh,136.4,98.6,722.87,74.8,73.8,986.63,0.69,-1.0,-1.0,7.2,6.0,833.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.6,4371.43,2.3,2.6,1130.43,0.9,0.4,444.44,0.0,0.0,0.0,14.8,14.8,1000.0,0.0,0.0,0.0
Sultanpur,1977,Uttar Pradesh,132.3,109.8,829.93,81.0,110.1,1359.26,0.47,-1.0,-1.0,8.0,7.4,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,35.4,3649.48,2.4,3.4,1416.67,0.4,0.3,750.0,0.0,0.0,0.0,14.2,10.5,739.44,0.0,0.0,0.0
Sultanpur,1978,Uttar Pradesh,133.7,118.2,884.07,87.2,122.7,1407.11,0.79,-1.0,-1.0,6.1,3.3,540.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,32.8,3346.94,2.3,2.6,1130.43,0.4,0.2,500.0,0.0,0.0,0.0,14.6,12.2,835.62,0.0,0.0,0.0
Sultanpur,1979,Uttar Pradesh,141.7,53.9,380.38,103.8,118.8,1144.51,0.99,0.19,191.92,6.3,3.5,555.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,21.5,2559.52,1.8,0.5,277.78,0.1,0.0,0.0,0.0,0.0,0.0,14.4,9.7,673.61,0.0,0.0,0.0
Sultanpur,1980,Uttar Pradesh,147.1,108.0,734.19,112.4,174.7,1554.27,1.25,-1.0,-1.0,6.2,2.6,419.35,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,500.0,7.7,23.3,3025.97,1.4,1.1,785.71,0.1,0.0,0.0,0.0,0.0,0.0,13.4,7.3,544.78,0.0,0.0,0.0
Sultanpur,1981,Uttar Pradesh,154.3,157.8,1022.68,116.3,173.3,1490.11,1.11,0.36,324.32,6.2,1.8,290.32,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,500.0,8.2,35.0,4268.29,1.6,1.1,687.5,0.1,0.1,1000.0,0.0,0.0,0.0,12.9,7.1,550.39,0.0,0.0,0.0
Sultanpur,1982,Uttar Pradesh,132.6,148.0,1116.14,121.3,168.2,1386.64,1.18,0.31,262.71,5.7,2.6,456.14,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,500.0,8.6,30.0,3488.37,1.9,2.1,1105.26,0.0,0.0,0.0,0.0,0.0,0.0,12.8,7.8,609.38,0.0,0.0,0.0
Sultanpur,1983,Uttar Pradesh,143.5,173.3,1207.67,126.1,218.2,1730.37,1.24,0.46,370.97,5.7,3.1,543.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,32.6,4126.58,1.7,2.5,1470.59,0.0,0.0,0.0,0.0,0.0,0.0,11.8,12.3,1042.37,0.0,0.0,0.0
Sultanpur,1984,Uttar Pradesh,146.1,181.8,1244.35,129.2,233.1,1804.18,1.63,0.58,355.83,6.3,11.6,1841.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,29.8,3820.51,1.4,1.6,1142.86,0.0,0.0,0.0,0.0,0.0,0.0,11.9,22.8,1915.97,0.0,0.0,0.0
Sultanpur,1985,Uttar Pradesh,160.8,294.1,1828.98,128.2,251.8,1964.12,1.88,0.59,313.83,5.9,4.6,779.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,26.3,3415.58,1.3,1.0,769.23,0.0,0.0,0.0,0.0,0.0,0.0,11.7,9.7,829.06,0.0,0.0,0.0
Sultanpur,1986,Uttar Pradesh,153.5,215.9,1406.51,127.6,214.0,1677.12,1.63,0.5,306.75,6.0,7.1,1183.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,33.8,3976.47,1.3,1.1,846.15,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.2,1015.38,0.0,0.0,0.0
Sultanpur,1987,Uttar Pradesh,147.5,179.9,1219.66,131.6,230.5,1751.52,1.8,0.72,400.0,6.0,7.8,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,39.1,4443.18,1.2,1.0,833.33,0.0,0.0,0.0,0.0,0.0,0.0,12.2,9.8,803.28,0.0,0.0,0.0
Sultanpur,1988,Uttar Pradesh,166.9,279.0,1671.66,140.54,287.2,2043.55,2.0,0.95,475.0,6.1,6.6,1081.97,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1000.0,9.0,39.6,4400.0,1.3,0.7,538.46,0.0,0.0,0.0,0.0,0.0,0.0,11.4,14.9,1307.02,0.0,0.0,0.0
Sultanpur,1989,Uttar Pradesh,160.9,273.5,1699.81,144.3,261.7,1813.58,1.9,0.88,463.16,5.6,6.1,1089.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,40.9,4869.05,0.9,1.0,1111.11,0.0,0.0,0.0,0.0,0.0,0.0,11.1,12.1,1090.09,0.0,0.0,0.0
